user_id,session_id,subscription_type,journey
338124,3513879,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
338124,3671322,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
338124,3681292,Monthly,"Homepage-Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
338124,3766089,Monthly,"Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
338124,3887494,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
338124,3902319,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
338124,3959891,Monthly,"Log in-Log in-Homepage-Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
338124,4082392,Monthly,"Homepage-Log in-Pricing-Sign up-Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Pricing-Homepage-Pricing-Log in-Log in-Sign up-Sign up-Sign up-Sign up-Pricing-Sign up"
338124,4083050,Monthly,"Log in-Log in-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Log in-Log in-Homepage-Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Checkout-Checkout"
338124,4083075,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
338124,4083332,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Log in-Log in-Homepage-Log in"
338124,4083352,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
338124,4091674,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
338181,3737379,Annual,"Pricing-Resources center-Pricing-Pricing-Courses-Pricing"
338181,3745709,Annual,"Courses-Courses-Sign up-Log in-Sign up-Sign up-Courses-Sign up-Courses-Courses-Courses-Courses-Log in-Log in"
338181,3745835,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
338212,4753791,Annual,"Log in-Log in-Homepage-Log in"
338212,4753816,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
338212,4753857,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
338212,4753860,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
338632,2895431,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
338632,2895431,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
338632,2910995,Annual,Homepage-Homepage-Homepage-Homepage-Homepage-Homepage
338632,2910995,Monthly,Homepage-Homepage-Homepage-Homepage-Homepage-Homepage
338632,3110680,Annual,Pricing-Pricing-Homepage-Pricing-Pricing-Pricing
338632,3110680,Monthly,Homepage-Pricing-Pricing-Pricing-Pricing-Pricing
338632,3163984,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Courses-Courses-Homepage-Pricing-Pricing-Pricing-Pricing-Courses-Courses-Log in"
338632,3163984,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Courses-Log in-Log in-Log in-Courses-Courses-Log in-Log in-Pricing-Courses-Log in-Log in-Log in-Log in-Homepage-Pricing-Log in-Log in-Log in-Log in-Pricing-Pricing-Log in-Log in-Log in-Log in"
338632,3208175,Annual,"Log in-Log in-Log in-Log in-Other-Sign up-Sign up-Sign up-Log in-Log in-Resources center-Other"
338632,3208175,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Resources center-Other-Other-Sign up-Sign up-Sign up"
338632,3292363,Annual,"Sign up-Log in-Homepage-Sign up-Log in-Log in-Log in-Log in"
338632,3292363,Monthly,"Sign up-Log in-Homepage-Sign up-Log in-Log in-Log in-Log in"
338632,3561014,Annual,"Log in-Log in-Log in-Log in-Log in-Log in"
338632,3561014,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in"
338632,3561021,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
338632,3561021,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
338845,3843905,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
339582,2811543,Annual,"Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses"
339582,2812935,Annual,Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses
339582,2816825,Annual,"Courses-Courses-Courses-Courses-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate"
339582,2820517,Annual,"Courses-Courses-Courses-Courses-Courses-Courses-Log in-Log in-Log in-Log in-Log in-Log in-Career tracks-Career tracks-Courses-Courses-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Courses-Courses"
339582,3341206,Annual,Homepage-Pricing
339582,3343280,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in"
339582,3370221,Annual,Pricing-Pricing-Homepage-Pricing
339582,3376383,Annual,Homepage-Pricing
339582,3412740,Annual,Homepage-Pricing
339582,3442149,Annual,Homepage-Pricing
339582,3503173,Annual,Homepage-Pricing
339582,3515002,Annual,Pricing-Pricing-Homepage-Pricing
339582,3596298,Annual,"Homepage-Log in-Log in-Log in-Log in-Log in"
339582,3596343,Annual,Checkout-Checkout-Checkout-Checkout
339582,3596381,Annual,Checkout-Checkout-Checkout-Checkout
339958,3827942,Monthly,Homepage-Pricing
339958,3845584,Monthly,"Pricing-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
339958,3846269,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
341430,3583176,Annual,"Log in-Other-Log in-Log in-Log in-Log in-Log in-Log in-Sign up-Log in-Courses-Sign up"
341430,3597735,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
341430,3597806,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
341430,3597952,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
341430,3597970,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
341430,3604055,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
341430,3604064,Annual,Checkout-Checkout-Checkout-Checkout
341430,3604091,Annual,Homepage-Other-Other-Other-Other-Other
341430,3615053,Annual,"Log in-Log in-Log in-Log in-Log in-Log in"
341430,3615078,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
341430,3615083,Annual,Other-Other
341430,3615097,Annual,Checkout-Checkout-Checkout-Checkout
341430,3615190,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
341430,3615258,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
341430,3615273,Annual,Checkout-Checkout-Checkout-Checkout
341430,3615381,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
341430,3615393,Annual,Checkout-Checkout-Checkout-Checkout
341430,3634563,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
341430,3636297,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
341430,3642492,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
341430,3642496,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
341430,3642554,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
341430,3642569,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
341430,3673996,Annual,Coupon-Coupon
342288,3203920,Monthly,"Resources center-Other"
342288,4432620,Monthly,"Homepage-Log in"
342288,4448921,Monthly,"Log in-Log in-Log in-Log in"
342288,4469149,Monthly,Checkout-Checkout
342288,4500678,Monthly,"Log in-Sign up"
342288,4500686,Monthly,"Sign up-Sign up-Sign up-Log in-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
342288,4528561,Monthly,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
342288,4528640,Monthly,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
342288,4528937,Monthly,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
342288,4529978,Monthly,Coupon-Coupon-Coupon-Coupon
342288,4530058,Monthly,Coupon-Coupon-Coupon-Coupon
342288,4530183,Monthly,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
342288,4530582,Monthly,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
342288,4531314,Monthly,Coupon-Coupon-Coupon-Coupon
342288,4532013,Monthly,Coupon-Coupon-Coupon-Coupon
343534,2847510,Monthly,"Log in-Log in"
343534,2853497,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in"
343534,2909390,Monthly,"Log in-Log in"
343534,2925690,Monthly,"Homepage-Sign up"
343534,2925764,Monthly,"Sign up-Sign up-Sign up-Sign up"
343534,3023030,Monthly,"Log in-Log in"
343534,3024359,Monthly,"Log in-Log in"
343534,3024842,Monthly,"Log in-Log in"
343534,3025018,Monthly,"Log in-Log in"
343534,3025023,Monthly,"Log in-Log in"
343534,3025489,Monthly,"Log in-Log in"
343534,3059220,Monthly,"Log in-Log in"
343534,3074966,Monthly,"Sign up-Sign up-Sign up-Sign up"
343534,3075138,Monthly,"Homepage-Log in-Log in-Log in"
343534,3075227,Monthly,"Homepage-Sign up-Sign up-Sign up-Sign up-Sign up"
343534,3086811,Monthly,"Homepage-Log in"
343534,3152426,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in"
343534,3152435,Monthly,"Sign up-Sign up-Sign up-Sign up"
343534,3176658,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in"
343534,3177046,Monthly,"Homepage-Log in-Log in-Log in"
343534,3232868,Monthly,"Log in-Log in-Homepage-Log in"
343534,3245465,Monthly,"Homepage-Log in"
343534,3246932,Monthly,"Log in-Log in"
343534,3667610,Monthly,"Log in-Log in-Homepage-Log in"
343534,3667635,Monthly,Checkout-Checkout
343534,3667699,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
343534,3668803,Monthly,"Log in-Log in"
343534,3773463,Monthly,"Log in-Log in-Log in-Log in"
343534,3793463,Monthly,"Log in-Log in"
343619,2866540,Annual,Checkout-Checkout
343619,2866555,Annual,Homepage-Pricing-Pricing-Pricing
343619,3297145,Annual,Homepage-Pricing
343619,3311881,Annual,Homepage-Homepage
343619,3324527,Annual,"Log in-Log in-Log in-Log in-Homepage-Pricing-Pricing-Log in"
343619,3382778,Annual,Coupon-Coupon
344014,3204105,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Other-Log in-Resources center-Other"
344014,3216441,Annual,"Log in-Log in"
344014,3258568,Annual,Blog-Blog
344014,3600842,Annual,"Log in-Log in-Other-Log in-Other-Resources center-Resources center-Other-Log in-Log in-Resources center-Resources center"
344014,3601556,Annual,"Other-Log in-Log in-Log in-Log in-Log in"
344014,3601575,Annual,Checkout-Checkout
344040,3747809,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
344040,3747850,Annual,Coupon-Coupon
344040,3747857,Annual,Coupon-Coupon
344695,4778117,Annual,Other-Other-Other-Other-Other-Other
344695,4778190,Annual,"Homepage-Pricing-Pricing-Pricing-Pricing-Course certificate"
344695,4799242,Annual,"Log in-Log in-Other-Log in"
344695,4813409,Annual,Homepage-Pricing-Pricing-Homepage
344695,4815160,Annual,"Homepage-Log in-Log in-Log in"
344695,4815190,Annual,"Log in-Log in"
344695,4823448,Annual,"Homepage-Log in-Log in-Log in"
344695,4823454,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
345171,4082247,Monthly,"Homepage-Homepage-Homepage-Pricing-Pricing-Pricing-Pricing-Pricing-Homepage-Homepage-Homepage-Career tracks-Career tracks-Sign up"
345171,4082303,Monthly,Checkout-Checkout
345171,4082831,Monthly,"Career tracks-Career tracks-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Career tracks-Courses-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Homepage-Career tracks"
345171,4082835,Monthly,"Career track certificate-Pricing-Pricing-Checkout"
345171,4294208,Monthly,"Homepage-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks"
345171,4294301,Monthly,"Homepage-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Career tracks-Courses-Career tracks-Career tracks-Career tracks-Career tracks"
345171,4294420,Monthly,"Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Homepage-Career tracks-Homepage-Homepage"
345171,4313771,Monthly,Checkout-Checkout-Checkout-Checkout
345171,4314880,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Sign up-Log in-Sign up-Sign up-Pricing-Checkout-Sign up-Sign up-Sign up-Sign up-Pricing-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Homepage-Pricing-Log in-Log in-Log in-Log in-Log in-Other-Log in-Log in-Log in-Log in-Log in-Log in"
345171,4389003,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Pricing-Checkout-Homepage-Pricing
345439,3733166,Annual,Coupon-Coupon
345439,3774837,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
345526,2884760,Monthly,"Log in-Log in"
345526,2889667,Monthly,Checkout-Checkout
345526,2902507,Monthly,Checkout-Checkout
345526,2915769,Monthly,Other-Other-Instructors-Other-Homepage-Instructors
345526,3493473,Monthly,"Sign up-Log in-Sign up-Sign up-Sign up-Sign up-Homepage-Sign up-Sign up-Sign up-Log in-Log in"
345526,3493504,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
345526,3493524,Monthly,"Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Pricing-Sign up"
345526,3493557,Monthly,Checkout-Checkout
346517,4689374,Monthly,"Homepage-Career tracks-Career tracks-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Pricing-Career track certificate-Pricing-Pricing-Pricing-Pricing-Career tracks-Pricing"
346517,4727835,Monthly,Homepage-Pricing
346517,4727842,Monthly,"Career track certificate-Career track certificate-Career track certificate-Career track certificate-Courses-Career track certificate-Career track certificate-Career track certificate"
346517,4727864,Monthly,"Sign up-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Courses-Pricing"
346517,4727966,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
346769,3617247,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in"
346769,3618678,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
347303,3326176,Monthly,"Log in-Log in-Log in-Log in"
347303,3326463,Monthly,"Log in-Log in"
347303,3418272,Monthly,"Log in-Log in"
347303,3444198,Monthly,"Log in-Log in-Log in-Log in"
347303,3448822,Monthly,"Log in-Log in-Log in-Log in"
347303,3449352,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in"
347303,4039969,Monthly,"Log in-Log in-Log in-Log in"
347303,4330698,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
347303,4330937,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
347748,3219588,Annual,"Resources center-Other"
347748,3221729,Annual,"Sign up-Pricing"
347748,3221747,Annual,"Log in-Log in-Log in-Log in-Pricing-Log in-Log in-Log in-Checkout-Checkout-Log in-Log in-Pricing-Checkout"
347748,3221867,Annual,Checkout-Checkout-Checkout-Checkout
347748,3333562,Annual,"Homepage-Log in-Log in-Log in-Log in-Log in"
347748,3343494,Annual,"Log in-Log in-Homepage-Log in-Log in-Log in"
347748,3374583,Annual,"Career tracks-Career tracks-Career tracks-Career tracks-Homepage-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks"
347748,3374598,Annual,"Career tracks-Courses-Courses-Courses-Career tracks-Career tracks-Upcoming courses-Career tracks-Courses-Courses-Other-Other-Other-Other-Upcoming courses-Other-Career tracks-Career tracks-Courses-Courses-Courses-Courses"
347748,3406234,Annual,Homepage-Pricing
347748,3408769,Annual,"Homepage-Log in-Log in-Log in-Sign up-Sign up-Sign up-Sign up-Homepage-Sign up"
347748,3482143,Annual,"Resources center-Resources center-Resources center-Resources center-Pricing-Resources center"
347748,3547036,Annual,Homepage-Pricing
347748,3608961,Annual,"Log in-Log in"
347748,3832249,Annual,"Homepage-Sign up"
347748,3844326,Annual,Homepage-Pricing
347748,3885272,Annual,Homepage-Pricing
347748,3929017,Annual,"Career tracks-Career tracks-Homepage-Career tracks"
347748,3942663,Annual,"Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Homepage-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks"
347748,3950542,Annual,Homepage-Pricing-Pricing-Pricing-Homepage-Pricing-Pricing-Pricing
347748,4011521,Annual,"Log in-Log in-Homepage-Log in"
347748,4085523,Annual,"Homepage-Sign up-Sign up-Pricing"
347748,4152092,Annual,Homepage-Pricing
347748,4169549,Annual,"Success stories-Blog-Blog-Homepage"
347748,4295264,Annual,Homepage-Instructors-Homepage-Instructors
347748,4313254,Annual,"Sign up-Log in-Log in-Log in-Homepage-Sign up-Log in-Log in-Log in-Log in"
347748,4313295,Annual,"Log in-Log in-Log in-Log in"
347748,4668260,Annual,Other-Other-Other-Other-Other-Other
347748,4670500,Annual,"Homepage-Log in"
347748,4670516,Annual,Checkout-Checkout
347748,4701385,Annual,"Success stories-Success stories-Homepage-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories"
347748,4746351,Annual,Other-Other-Other-Other-Other-Other
347748,4746434,Annual,"Resources center-Resources center-Resources center-Resources center-Homepage-Resources center-Resources center-Resources center-Resources center-Courses"
347748,4746481,Annual,"Courses-Career tracks-Courses-Sign up-Courses-Courses-Resources center-Courses-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks"
347748,4746496,Annual,"Sign up-Log in-Sign up-Sign up"
347748,4770697,Annual,"Homepage-Log in"
347748,4774885,Annual,"Homepage-Log in"
347748,4777415,Annual,"Homepage-Log in"
347748,4828744,Annual,"Sign up-Log in"
347748,4828747,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
349826,2816745,Annual,"Log in-Log in-Log in-Log in"
349826,2816779,Annual,Checkout-Checkout-Checkout-Checkout
349826,2934814,Annual,"Resources center-Other"
349826,2935381,Annual,"Resources center-Other"
349826,2936139,Annual,Homepage-Pricing
349826,3041702,Annual,"Log in-Log in"
349826,3199315,Annual,"Resources center-Other"
349826,3477119,Annual,"Log in-Log in"
349826,3598902,Annual,"Log in-Log in"
349826,3599381,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
349826,3599545,Annual,"Other-Other-Career tracks-Other-Career tracks-Career tracks-Career tracks-Courses-Homepage-Career tracks"
349826,3605451,Annual,"Log in-Log in"
349826,3605483,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
350751,3983848,Monthly,Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses
350751,3983858,Monthly,"Log in-Log in-Log in-Log in"
350751,3983864,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
350751,3983930,Monthly,Checkout-Checkout-Checkout-Checkout
351669,4267186,Quaterly,"Homepage-Log in-Log in-Log in"
351669,4335022,Quaterly,Checkout-Checkout
351669,4336038,Quaterly,Checkout-Checkout
352062,3093513,Annual,"Log in-Log in"
352062,3098289,Annual,"Log in-Log in-Homepage-Log in"
352062,3132330,Annual,"Log in-Log in"
352062,3221257,Annual,"Log in-Log in-Log in-Log in-Log in-Log in"
352062,3519827,Annual,"Pricing-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Career tracks-Career tracks-Log in-Log in-Career tracks-Log in-Career tracks-Career tracks-Career tracks-Pricing-Career tracks-Career tracks-Courses-Courses-Homepage-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks"
352062,3530748,Annual,Other-Other
352062,3538137,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
352062,3581175,Annual,Coupon-Coupon
352098,3394908,Annual,"Career tracks-Sign up-Sign up-Log in-Log in-Log in"
352098,3495192,Annual,"Log in-Log in-Log in-Log in"
352098,3564400,Annual,"Log in-Log in"
352098,3687588,Annual,"Log in-Log in"
352098,4105210,Annual,"Log in-Log in-Homepage-Log in-Log in-Log in"
352098,4108482,Annual,"Log in-Log in-Log in-Log in"
352098,4110227,Annual,Checkout-Checkout
352098,4110271,Annual,Checkout-Checkout
352376,3461574,Monthly,"Resources center-Other-Resources center-Other"
